obs_index,rhat
979,1.185826886251442
980,1.4344852221110995
981,1.2183356871693625
982,1.1373510860643006
983,1.404536371702734
984,1.111525875920791
985,1.6318894586193609
986,1.3544659939025467
987,1.2879227873078007
988,1.1729382302263713
989,1.367779663520213
990,1.28568259221333
991,1.4381467036467235
992,1.4121607131964289
993,1.4476916716539796
994,1.2272565907296968
995,1.4964813069885496
996,1.3406004896534665
997,1.3673098818279066
998,1.4225572922119725
999,1.4493737486933393
1000,1.3407155154685733
1001,1.8329993596724838
1002,1.783072165891052
1003,1.3032226715639272
1004,1.2832283010453744
1005,1.3566336142490634
1006,1.1508527741493995
1007,1.0721315908284001
1008,1.3054202511339705
1009,1.2786694722227532
1010,1.114389282610962
1011,1.0807294285129605
1012,1.1109307016723708
1013,1.1794178443403769
1014,1.1769087976457362
1015,1.4975384734444626
1016,1.3227804798695157
1017,1.4631256336503444
1018,1.0474722256772497
1019,1.1988960982712202
1020,1.5722893477526418
1021,1.289977201200738
1022,1.0982011388342512
1023,1.0807294285129605
1024,1.330837486674301
1025,1.237868230280357
1026,1.4193458462917743
1027,1.3508135935659256
1028,1.1444865298403424
1029,1.2405123231910875
1030,1.0662241862869009
1031,1.547823785222271
1032,1.134373148507378
1033,1.6205983695960686
1034,1.1626070707422544
1035,1.2326420762407522
1036,1.3082917254928752
1037,1.4205902224344302
1038,1.2584768558830108
1039,1.2865019434089455
1040,1.4608685465551658
1041,1.1676549082865761
1042,1.2786694722227532
1043,1.1274248168691252
1044,1.2657916901667707
1045,1.1202013248812974
1046,1.5705494084490443
1047,1.632411687325956
1048,1.3976771947240745
1049,1.2838748053248201
1050,1.2664727212763611
1051,1.1962924476334205
1052,1.367779663520213
1053,1.3517353223070885
1054,1.173687988005717
1055,1.3431624230320671
1056,1.4297536070423063
1057,1.108998507311724
1058,1.0757013942468703
1059,1.3265894474727942
1060,1.3811816897551283
1061,1.2328387869044313
1062,1.2800266487320209
1063,1.7977688655611954
1064,1.142381150575535
1065,1.1007654577054953
1066,1.1942688268751511
1067,1.1769087976457362
1068,1.2641649075877512
1069,2.084542650754585
1070,1.5643749294029132
1071,1.2831488220469176
1072,1.1009890165637823
1073,1.3320606889643722
1074,1.1765642546624815
1075,1.5580602202696139
1076,1.1210502241515719
1077,1.2509894018144085
1078,1.368049074733511
1079,1.1567949422092456
1080,1.2398257070167893
1081,1.5251654010839828
1082,1.2164158350237455
1083,1.1246735777226489
1084,1.0576174968369112
1085,1.3566336142490634
1086,1.2248602429892304
1087,1.1711453496261282
1088,1.0581237731647057
1089,1.1856396077754683
1090,1.197014192699396
1091,1.405261571198511
1092,1.2145255677369315
1093,1.2153273990165334
1094,1.2293308920278434
1095,1.1626070707422544
1096,1.3791962511923783
1097,1.4019541530169584
1098,1.3989000412485426
1099,1.505247169571003
1100,1.4964813069885496
1101,1.1502544124079912
1102,1.5308358212901587
1103,1.2757754052887718
1104,1.6314762108708136
1105,1.2167769726955706
1106,1.182769784707751
1107,1.2288071205263127
1108,1.2362686255770998
1109,1.4381467036467235
1110,1.134386742577383
1111,1.5276541483456116
1112,1.308697894612314
1113,1.1034494321906403
1114,1.721366770804148
1115,1.2671450838801037
1116,1.285907873633182
1117,1.1278406012432558
1118,1.1942688268751511
1119,1.3244374339412865
1120,1.4782376957168866
1121,1.1411923904508667
1122,1.0576174968369112
1123,1.3916983799503602
1124,1.4216385278836008
1125,1.4825990169821053
1126,1.1203365530482783
1127,1.1560328306337087
1128,1.5206335189079179
1129,1.197014192699396
1130,1.462120747431264
1131,1.2091134086920292
1132,1.1434501744048542
1133,1.2028815655412821
1134,1.419619562741491
1135,1.119044816830234
1136,1.3973546624729014
1137,1.1991283624638067
1138,1.3043242498713337
1139,1.1701138436763665
1140,1.1161541108580109
1141,1.1388034609296303
1142,1.3450166423913517
1143,1.401958973810931
1144,1.370309181615255
1145,1.3334088854930402
1146,1.185826886251442
1147,1.1277211275341645
1148,1.419619562741491
1149,1.2582564355891919
1150,1.1984381365793275
1151,1.3524620769198707
1152,1.4754230198488374
1153,1.1177872732707697
1154,1.4148455485320717
1155,1.6626436573689962
1156,1.157774360304115
1157,1.1639037683491318
1158,1.0364386311268443
1159,1.1741500002834975
1160,1.605940661419552
1161,1.3069470837733341
1162,1.3805984760399865
1163,1.0502922268622445
1164,1.4732276148252412
1165,1.0826855456308857
1166,1.237868230280357
1167,1.2584768558830108
1168,1.147992561495193
1169,1.3699073841807408
1170,1.125970714262052
1171,1.1177648857978464
1172,1.3442157534735166
1173,1.4274264843139002
1174,1.2608944741717625
1175,1.142512430205028
1176,1.088175554957135
1177,1.3111183349356768
1178,1.134386742577383
1179,1.1936260407954045
1180,1.262370979605549
1181,1.361181928315496
1182,1.3610246767700351
1183,1.2256580911245614
1184,1.341721921213147
1185,1.1798331530219404
1186,1.1801316451840274
1187,1.336963624860985
1188,1.3995953223395166
1189,1.588975757760084
1190,1.170023669925003
1191,1.0600189343100286
1192,1.330837486674301
1193,1.2511577267194163
1194,1.2267534449748267
1195,1.3684028201202483
1196,1.2249350671675414
1197,1.130413507030792
1198,1.5266269777267927
1199,1.4992720668006696
1200,1.153831144828233
1201,1.4297536070423063
1202,1.2732276901336688
1203,1.1692544919291845
1204,1.319169335545717
1205,1.0945578010587962
1206,1.195557251712904
1207,1.5659679131760111
1208,1.408110606057139
1209,1.3884866656434673
1210,1.1964618686418924
1211,1.1192636192613927
1212,1.4964813069885496
1213,1.1626041589594291
1214,1.3521194609236258
1215,1.1856396077754683
1216,1.0624309545581376
1217,1.22966371755757
1218,1.2726674234732755
1219,1.3555795116842444
1220,1.7024810203906993
1221,1.3798729482770136
1222,1.5928512943312363
1223,1.5283737647979265
1224,1.4534854876986196
1225,1.3406004896534665
1226,1.2641202449901585
1227,1.1520071576649067
1228,1.1021231134534626
1229,1.4208201353670495
1230,1.1395637855273997
1231,1.4209306383974785
1232,1.1695249662383986
1233,1.1444865298403424
1234,1.2864021900648066
1235,1.2362686255770998
1236,1.114389282610962
1237,1.676157557452529
1238,1.1296928276718006
1239,1.19507487298332
1240,1.5056304839237282
1241,1.1188942796791017
1242,1.5326359045380111
1243,1.4825990169821053
1244,1.189334226631403
1245,1.2234974476950136
1246,1.1301468559883812
1247,1.2097086034116442
1248,1.1823421607166689
1249,1.3928610084719193
1250,1.0830764524898784
1251,1.295808418301077
1252,1.1957045437403404
1253,1.2445500074603753
1254,1.475647653962898
1255,1.1578217218408333
1256,1.1741500002834975
1257,1.2187140049598746
1258,1.1072090610404424
1259,1.4146270352766337
1260,1.1934327005099163
1261,1.0662241862869009
1262,1.1729382302263713
1263,1.240096095882263
1264,1.350399027010757
1265,1.0874384548687366
1266,1.2640731463405603
1267,1.1918701037221529
